article_url,title,doi,publication_date,author,abstract,archive_url,import_date
https://firstmonday.org/ojs/index.php/fm/article/view/695,Third voice: Vox populi vox dei?,https://doi.org/10.5210/fm.v4i10.695,1999-10-04,Michael Margolis," Third Voice, a new ""browser companion service"" allows users to place annotations on any Web page they visit. These notes can afford an opportunity for netizens to use Third Voice to express their own views about content and communicate with each other. Advocates proclaim that this could this bring a rebirth of the democratic spirit of the Net, but Third Voice has proven to be very controversial. In its first few months it has mostly produced spam, graffiti, hyperlinks to pornographic sites and flame wars. Moreover, those who create the Web presentations that form the core of the new Internet resent a technology that, in effect, allows the audience to paint mustaches on their masterpieces.	We argue that the controversy is beside the point. Third Voice or similar browser companions, such as Gooey, are unlikely to amount to much because they require initiative on the part of users. The future of the Internet does not lie in recovering its more egalitarian and participatory past. It has become a mass medium used mostly by relatively passive consumers, and as such major content providers will dominate it.",https://firstmonday.org/ojs/index.php/fm/issue/view/111,2025-01-21 14:25:57
https://firstmonday.org/ojs/index.php/fm/article/view/698,Letters to the Editor.,https://doi.org/10.5210/fm.v4i10.698,1999-10-04,Cliff Barney, None available.,https://firstmonday.org/ojs/index.php/fm/issue/view/111,2025-01-21 14:26:04
https://firstmonday.org/ojs/index.php/fm/article/view/696,Open source software development as a special type of academic research: Critique of vulgar Raymondism,https://doi.org/10.5210/fm.v4i10.696,1999-10-04,Nikolai Bezroukov, Eric Raymond's bazaar model provides a too simplistic view of the open source software (OSS) development process. This paper tries to explore links between open source software development and academic research as a better paradigm for OSS development. Open source software development should better be viewed as a special case of academic research. Viewing OSS this way probably can lead to a better understanding of open source phenomena.,https://firstmonday.org/ojs/index.php/fm/issue/view/111,2025-01-21 14:25:59
https://firstmonday.org/ojs/index.php/fm/article/view/694,Hacking memes,https://doi.org/10.5210/fm.v4i10.694,1999-10-04,Stephen Downes, None Available,https://firstmonday.org/ojs/index.php/fm/issue/view/111,2025-01-21 14:25:54
https://firstmonday.org/ojs/index.php/fm/article/view/705,Letters to the Editor.,https://doi.org/10.5210/fm.v4i11.705,1999-11-01,Paolo Pumilia, None available.,https://firstmonday.org/ojs/index.php/fm/issue/view/112,2025-01-21 14:26:24
https://firstmonday.org/ojs/index.php/fm/article/view/703,"Letter from a community networker: Celebration, Florida",https://doi.org/10.5210/fm.v4i11.703,1999-10-04,Steve Cisler, None Available,https://firstmonday.org/ojs/index.php/fm/issue/view/112,2025-01-21 14:26:19
https://firstmonday.org/ojs/index.php/fm/article/view/702,A response to Nikolai Bezroukov,https://doi.org/10.5210/fm.v4i11.702,1999-10-04,Eric S. Raymond, None Available,https://firstmonday.org/ojs/index.php/fm/issue/view/112,2025-01-21 14:26:16
https://firstmonday.org/ojs/index.php/fm/article/view/701,"Internet access, usage and policies in colleges and universities",https://doi.org/10.5210/fm.v4i11.701,1999-10-04,Robert A. Jr. Fleck," The Internet revolution arrived faster, and with more complications, than many academic institutions expected. The rapid development of search engines and the expanded use of the Web by all types of organizations increased the demand for Internet-related services on college campuses. To assess the impact of these changes, a questionnaire was mailed to selected computer center directors listed in the 1998 Higher Education Directory (U.S.).	The questionnaire asked respondents various institutional demographic questions and how Internet access is provided to students, faculty, administrators, and staff. The paper presents survey results in text and graphical format. The paper includes graphs that display the rates of increases (or decrease) regarding access and usage of e-mail, the World Wide Web, telnet and other Internet features. Comparisons, where appropriate, are made between public and private institutions.	Respondents also provided information on access issues, access policy development, and policy deployment. URLs are given for several academic Internet use policies. Specific concerns and issues dealing with access are listed. The authors provide recommendations for policy formulation and dissemination.",https://firstmonday.org/ojs/index.php/fm/issue/view/112,2025-01-21 14:26:13
https://firstmonday.org/ojs/index.php/fm/article/view/704,First Monday Interviews: Howard Rheingold,https://doi.org/10.5210/fm.v4i11.704,1999-11-01,Dan Richards, None available.,https://firstmonday.org/ojs/index.php/fm/issue/view/112,2025-01-21 14:26:21
https://firstmonday.org/ojs/index.php/fm/article/view/700,"Cookies, gift-giving, and the Internet",https://doi.org/10.5210/fm.v4i11.700,1999-10-04,Hillary Bays," This paper arose from a question: why are there so many connections between cookies and the Internet? We describe some of these connections. Cookies appear in contexts that have to do with giving and sharing. We explore the larger social context of cookies as food, as a gift for children, and as a symbol of sharing, and also the relationship between women and giving. There turns out to be a connection between the Internet gift economy, the U.S. tradition of giving cookies as a present, and the future of the Internet. We describe this connection and its implication for Internet strategies.",https://firstmonday.org/ojs/index.php/fm/issue/view/112,2025-01-21 14:26:11
https://firstmonday.org/ojs/index.php/fm/article/view/699,Freedom of information: The Internet as harbinger of the new Dark Ages,https://doi.org/10.5210/fm.v4i11.699,1999-10-04,Roger Clarke," There's a common presumption that the Internet has brought with it the promise of openness, democracy, the end of inequities in the distribution of information, and human self-fulfillment. Any such conclusion would be premature.	The digital era has amused and beguiled us all. Its first-order impacts are being assimilated, but its second-order implications are not. Powerful institutions perceive their interests to be severely threatened by the last decade of technological change and by the shape of the emergent 'information economy'. Elements of their fight back are identified, particularly extensions to legal protectionism, and the active development and application of technologies that protect data from prying eyes.	Many of the features that have ensured a progressive balance between data protection and freedom of access to data have already been seriously eroded. The new balance that emerges from the current period of turmoil may be far less friendly to public access and more like a New Dark Ages.",https://firstmonday.org/ojs/index.php/fm/issue/view/112,2025-01-21 14:26:07
